"location","peoNum","time","isHoliday","min_temp","max_temp","avg_temp","subjective_precipitation_category"
"SCSC",42,"2026-03-04T08:15:02.520Z",false,15.2,17.6,16.5,3
"NGSC",40,"2026-03-04T08:15:02.520Z",false,15,18,16.4,2
"PQFN",17,"2026-03-04T08:15:02.520Z",false,15,18,16.4,2
"CMSC",30,"2026-03-04T08:15:02.520Z",false,14.7,21.4,17.3,2
"NTSC",39,"2026-03-04T08:15:02.520Z",false,14.7,21.4,17.3,2
"RFFN",18,"2026-03-04T08:15:02.520Z",false,15,18,16.4,2
"BTSC",17,"2026-03-04T08:30:02.339Z",false,15,18,16.4,2
"DTSC",54,"2026-03-04T08:30:02.339Z",false,15.2,17.6,16.5,3
"JJSC",59,"2026-03-04T08:30:02.339Z",false,15.2,17.6,16.5,3
"NHSC",52,"2026-03-04T08:30:02.339Z",false,15,18,16.4,2
"SLSC",40,"2026-03-04T08:30:02.339Z",false,15,18,16.4,2
"SSSC",24,"2026-03-04T08:30:02.339Z",false,15,18,16.4,2
"WSSC",35,"2026-03-04T08:30:02.339Z",false,15.2,17.6,16.5,3
"ZSSC",11,"2026-03-04T08:30:02.339Z",false,15.2,17.6,16.5,3
"LKSC",30,"2026-03-04T08:30:02.339Z",false,15.2,17.6,16.5,3
"TYSC",37,"2026-03-04T08:30:02.339Z",false,15.9,21.5,18.1,2
"SCSC",42,"2026-03-04T08:30:02.339Z",false,15.2,17.6,16.5,3
"NGSC",39,"2026-03-04T08:30:02.339Z",false,15,18,16.4,2
"PQFN",20,"2026-03-04T08:30:02.339Z",false,15,18,16.4,2
"CMSC",30,"2026-03-04T08:30:02.339Z",false,14.7,21.4,17.3,2
"NTSC",43,"2026-03-04T08:30:02.339Z",false,14.7,21.4,17.3,2
"RFFN",22,"2026-03-04T08:30:02.339Z",false,15,18,16.4,2
"ZBSC",28,"2026-03-04T08:30:02.339Z",false,16.8,22.5,18.8,2
"BTSC",23,"2026-03-04T08:45:02.791Z",false,15,18,16.4,2
"DTSC",62,"2026-03-04T08:45:02.791Z",false,15.2,17.6,16.5,3
"JJSC",60,"2026-03-04T08:45:02.791Z",false,15.2,17.6,16.5,3
"NHSC",60,"2026-03-04T08:45:02.791Z",false,15,18,16.4,2
"SLSC",40,"2026-03-04T08:45:02.791Z",false,15,18,16.4,2
"SSSC",34,"2026-03-04T08:45:02.791Z",false,15,18,16.4,2
"WSSC",39,"2026-03-04T08:45:02.791Z",false,15.2,17.6,16.5,3
"ZSSC",13,"2026-03-04T08:45:02.791Z",false,15.2,17.6,16.5,3
"LKSC",30,"2026-03-04T08:45:02.791Z",false,15.2,17.6,16.5,3
"TYSC",50,"2026-03-04T08:45:02.791Z",false,15.9,21.5,18.1,2
"SCSC",40,"2026-03-04T08:45:02.791Z",false,15.2,17.6,16.5,3
"NGSC",49,"2026-03-04T08:45:02.791Z",false,15,18,16.4,2
"PQFN",19,"2026-03-04T08:45:02.791Z",false,15,18,16.4,2
"CMSC",30,"2026-03-04T08:45:02.791Z",false,14.7,21.4,17.3,2
"NTSC",40,"2026-03-04T08:45:02.791Z",false,14.7,21.4,17.3,2
"RFFN",24,"2026-03-04T08:45:02.791Z",false,15,18,16.4,2
"ZBSC",39,"2026-03-04T08:45:02.791Z",false,16.8,22.5,18.8,2
"BTSC",21,"2026-03-04T09:00:02.177Z",false,15,18,16.4,2
"DTSC",58,"2026-03-04T09:00:02.177Z",false,15.2,17.6,16.5,3
"JJSC",73,"2026-03-04T09:00:02.177Z",false,15.2,17.6,16.5,3
"NHSC",59,"2026-03-04T09:00:02.177Z",false,15,18,16.4,2
"SLSC",37,"2026-03-04T09:00:02.177Z",false,15,18,16.4,2
"SSSC",42,"2026-03-04T09:00:02.177Z",false,15,18,16.4,2
"WSSC",38,"2026-03-04T09:00:02.177Z",false,15.2,17.6,16.5,3
"ZSSC",18,"2026-03-04T09:00:02.177Z",false,15.2,17.6,16.5,3
"LKSC",34,"2026-03-04T09:00:02.177Z",false,15.2,17.6,16.5,3
"TYSC",52,"2026-03-04T09:00:02.177Z",false,15.9,21.5,18.1,2
"SCSC",45,"2026-03-04T09:00:02.177Z",false,15.2,17.6,16.5,3
"NGSC",57,"2026-03-04T09:00:02.177Z",false,15,18,16.4,2
"PQFN",28,"2026-03-04T09:00:02.177Z",false,15,18,16.4,2
"CMSC",34,"2026-03-04T09:00:02.177Z",false,14.7,21.4,17.3,2
"NTSC",37,"2026-03-04T09:00:02.177Z",false,14.7,21.4,17.3,2
"RFFN",29,"2026-03-04T09:00:02.177Z",false,15,18,16.4,2
"ZBSC",37,"2026-03-04T09:00:02.177Z",false,16.8,22.5,18.8,2
"BTSC",25,"2026-03-04T09:15:02.091Z",false,15,18,16.4,2
"DTSC",52,"2026-03-04T09:15:02.091Z",false,15.2,17.6,16.5,3
"JJSC",80,"2026-03-04T09:15:02.091Z",false,15.2,17.6,16.5,3
"NHSC",66,"2026-03-04T09:15:02.091Z",false,15,18,16.4,2
"SLSC",37,"2026-03-04T09:15:02.091Z",false,15,18,16.4,2
"SSSC",52,"2026-03-04T09:15:02.091Z",false,15,18,16.4,2
"WSSC",44,"2026-03-04T09:15:02.091Z",false,15.2,17.6,16.5,3
"ZSSC",22,"2026-03-04T09:15:02.091Z",false,15.2,17.6,16.5,3
"LKSC",30,"2026-03-04T09:15:02.091Z",false,15.2,17.6,16.5,3
"TYSC",50,"2026-03-04T09:15:02.091Z",false,15.9,21.5,18.1,2
"SCSC",43,"2026-03-04T09:15:02.091Z",false,15.2,17.6,16.5,3
"NGSC",66,"2026-03-04T09:15:02.091Z",false,15,18,16.4,2
"PQFN",29,"2026-03-04T09:15:02.091Z",false,15,18,16.4,2
"CMSC",30,"2026-03-04T09:15:02.091Z",false,14.7,21.4,17.3,2
"NTSC",43,"2026-03-04T09:15:02.091Z",false,14.7,21.4,17.3,2
"RFFN",31,"2026-03-04T09:15:02.091Z",false,15,18,16.4,2
"ZBSC",39,"2026-03-04T09:15:02.091Z",false,16.8,22.5,18.8,2
"BTSC",28,"2026-03-04T09:30:01.915Z",false,15,18,16.4,2
"DTSC",52,"2026-03-04T09:30:01.915Z",false,15.2,17.6,16.5,3
"JJSC",88,"2026-03-04T09:30:01.915Z",false,15.2,17.6,16.5,3
"NHSC",72,"2026-03-04T09:30:01.915Z",false,15,18,16.4,2
"SLSC",43,"2026-03-04T09:30:01.915Z",false,15,18,16.4,2
"SSSC",56,"2026-03-04T09:30:01.915Z",false,15,18,16.4,2
"WSSC",50,"2026-03-04T09:30:01.915Z",false,15.2,17.6,16.5,3
"ZSSC",22,"2026-03-04T09:30:01.915Z",false,15.2,17.6,16.5,3
"LKSC",33,"2026-03-04T09:30:01.915Z",false,15.2,17.6,16.5,3
"TYSC",38,"2026-03-04T09:30:01.915Z",false,15.9,21.5,18.1,2
"SCSC",50,"2026-03-04T09:30:01.915Z",false,15.2,17.6,16.5,3
"NGSC",65,"2026-03-04T09:30:01.915Z",false,15,18,16.4,2
"PQFN",31,"2026-03-04T09:30:01.915Z",false,15,18,16.4,2
"CMSC",33,"2026-03-04T09:30:01.915Z",false,14.7,21.4,17.3,2
"NTSC",49,"2026-03-04T09:30:01.915Z",false,14.7,21.4,17.3,2
"RFFN",28,"2026-03-04T09:30:01.915Z",false,15,18,16.4,2
"ZBSC",49,"2026-03-04T09:30:01.915Z",false,16.8,22.5,18.8,2
"BTSC",38,"2026-03-04T09:45:02.657Z",false,15,18,16.4,2
"DTSC",57,"2026-03-04T09:45:02.657Z",false,15.2,17.6,16.5,3
"JJSC",97,"2026-03-04T09:45:02.657Z",false,15.2,17.6,16.5,3
"NHSC",67,"2026-03-04T09:45:02.657Z",false,15,18,16.4,2
"SLSC",42,"2026-03-04T09:45:02.657Z",false,15,18,16.4,2
"SSSC",58,"2026-03-04T09:45:02.657Z",false,15,18,16.4,2
"WSSC",45,"2026-03-04T09:45:02.657Z",false,15.2,17.6,16.5,3
"ZSSC",27,"2026-03-04T09:45:02.657Z",false,15.2,17.6,16.5,3
"LKSC",31,"2026-03-04T09:45:02.657Z",false,15.2,17.6,16.5,3
"TYSC",39,"2026-03-04T09:45:02.657Z",false,15.9,21.5,18.1,2
"SCSC",45,"2026-03-04T09:45:02.657Z",false,15.2,17.6,16.5,3
"NGSC",64,"2026-03-04T09:45:02.657Z",false,15,18,16.4,2
"PQFN",32,"2026-03-04T09:45:02.657Z",false,15,18,16.4,2
"CMSC",31,"2026-03-04T09:45:02.657Z",false,14.7,21.4,17.3,2
"NTSC",60,"2026-03-04T09:45:02.657Z",false,14.7,21.4,17.3,2
"RFFN",27,"2026-03-04T09:45:02.657Z",false,15,18,16.4,2
"BTSC",35,"2026-03-04T10:00:02.398Z",false,15,18,16.4,2
"DTSC",65,"2026-03-04T10:00:02.398Z",false,15.2,17.6,16.5,3
"JJSC",96,"2026-03-04T10:00:02.398Z",false,15.2,17.6,16.5,3
"NHSC",74,"2026-03-04T10:00:02.398Z",false,15,18,16.4,2
"SLSC",46,"2026-03-04T10:00:02.398Z",false,15,18,16.4,2
"SSSC",62,"2026-03-04T10:00:02.398Z",false,15,18,16.4,2
"WSSC",43,"2026-03-04T10:00:02.398Z",false,15.2,17.6,16.5,3
"ZSSC",29,"2026-03-04T10:00:02.398Z",false,15.2,17.6,16.5,3
"LKSC",29,"2026-03-04T10:00:02.398Z",false,15.2,17.6,16.5,3
"TYSC",40,"2026-03-04T10:00:02.398Z",false,15.9,21.5,18.1,2
"SCSC",45,"2026-03-04T10:00:02.398Z",false,15.2,17.6,16.5,3
"NGSC",60,"2026-03-04T10:00:02.398Z",false,15,18,16.4,2
"PQFN",27,"2026-03-04T10:00:02.398Z",false,15,18,16.4,2
"CMSC",29,"2026-03-04T10:00:02.398Z",false,14.7,21.4,17.3,2
"NTSC",68,"2026-03-04T10:00:02.398Z",false,14.7,21.4,17.3,2
"RFFN",27,"2026-03-04T10:00:02.398Z",false,15,18,16.4,2
"BTSC",38,"2026-03-04T10:15:02.731Z",false,15,18,16.4,2
"DTSC",72,"2026-03-04T10:15:02.731Z",false,15.2,17.6,16.5,3
"JJSC",103,"2026-03-04T10:15:02.731Z",false,15.2,17.6,16.5,3
"NHSC",83,"2026-03-04T10:15:02.731Z",false,15,18,16.4,2
"SLSC",41,"2026-03-04T10:15:02.731Z",false,15,18,16.4,2
"SSSC",69,"2026-03-04T10:15:02.731Z",false,15,18,16.4,2
"WSSC",33,"2026-03-04T10:15:02.731Z",false,15.2,17.6,16.5,3
"ZSSC",33,"2026-03-04T10:15:02.731Z",false,15.2,17.6,16.5,3
"LKSC",32,"2026-03-04T10:15:02.731Z",false,15.2,17.6,16.5,3
"TYSC",44,"2026-03-04T10:15:02.731Z",false,15.9,21.5,18.1,2
"SCSC",48,"2026-03-04T10:15:02.731Z",false,15.2,17.6,16.5,3
"NGSC",64,"2026-03-04T10:15:02.731Z",false,15,18,16.4,2
"PQFN",24,"2026-03-04T10:15:02.731Z",false,15,18,16.4,2
"CMSC",32,"2026-03-04T10:15:02.731Z",false,14.7,21.4,17.3,2
"NTSC",77,"2026-03-04T10:15:02.731Z",false,14.7,21.4,17.3,2
"RFFN",24,"2026-03-04T10:15:02.731Z",false,15,18,16.4,2
"ZBSC",46,"2026-03-04T10:15:02.731Z",false,16.8,22.5,18.8,2
"BTSC",32,"2026-03-04T10:30:02.703Z",false,15,18,16.4,2
"DTSC",65,"2026-03-04T10:30:02.703Z",false,15.2,17.6,16.5,3
"JJSC",93,"2026-03-04T10:30:02.703Z",false,15.2,17.6,16.5,3
"NHSC",98,"2026-03-04T10:30:02.703Z",false,15,18,16.4,2
"SLSC",44,"2026-03-04T10:30:02.703Z",false,15,18,16.4,2
"SSSC",81,"2026-03-04T10:30:02.703Z",false,15,18,16.4,2
"WSSC",30,"2026-03-04T10:30:02.703Z",false,15.2,17.6,16.5,3
"ZSSC",36,"2026-03-04T10:30:02.703Z",false,15.2,17.6,16.5,3
"LKSC",32,"2026-03-04T10:30:02.703Z",false,15.2,17.6,16.5,3
"TYSC",57,"2026-03-04T10:30:02.703Z",false,15.9,21.5,18.1,2
"SCSC",53,"2026-03-04T10:30:02.703Z",false,15.2,17.6,16.5,3
"NGSC",70,"2026-03-04T10:30:02.703Z",false,15,18,16.4,2
"PQFN",28,"2026-03-04T10:30:02.703Z",false,15,18,16.4,2
"CMSC",32,"2026-03-04T10:30:02.703Z",false,14.7,21.4,17.3,2
"NTSC",74,"2026-03-04T10:30:02.703Z",false,14.7,21.4,17.3,2
"RFFN",28,"2026-03-04T10:30:02.703Z",false,15,18,16.4,2
"ZBSC",48,"2026-03-04T10:30:02.703Z",false,16.8,22.5,18.8,2
"BTSC",24,"2026-03-04T10:45:02.536Z",false,15,18,16.4,2
"DTSC",65,"2026-03-04T10:45:02.536Z",false,15.2,17.6,16.5,3
"JJSC",80,"2026-03-04T10:45:02.536Z",false,15.2,17.6,16.5,3
"NHSC",112,"2026-03-04T10:45:02.536Z",false,15,18,16.4,2
"SLSC",49,"2026-03-04T10:45:02.536Z",false,15,18,16.4,2
"SSSC",90,"2026-03-04T10:45:02.536Z",false,15,18,16.4,2
"WSSC",34,"2026-03-04T10:45:02.536Z",false,15.2,17.6,16.5,3
"ZSSC",37,"2026-03-04T10:45:02.536Z",false,15.2,17.6,16.5,3
"LKSC",41,"2026-03-04T10:45:02.536Z",false,15.2,17.6,16.5,3
"TYSC",65,"2026-03-04T10:45:02.536Z",false,15.9,21.5,18.1,2
"SCSC",58,"2026-03-04T10:45:02.536Z",false,15.2,17.6,16.5,3
"NGSC",68,"2026-03-04T10:45:02.536Z",false,15,18,16.4,2
"PQFN",28,"2026-03-04T10:45:02.536Z",false,15,18,16.4,2
"CMSC",41,"2026-03-04T10:45:02.536Z",false,14.7,21.4,17.3,2
"NTSC",73,"2026-03-04T10:45:02.536Z",false,14.7,21.4,17.3,2
"RFFN",34,"2026-03-04T10:45:02.536Z",false,15,18,16.4,2
"BTSC",30,"2026-03-04T11:00:02.511Z",false,15,18,16.4,2
"DTSC",66,"2026-03-04T11:00:02.511Z",false,15.2,17.6,16.5,3
"JJSC",99,"2026-03-04T11:00:02.511Z",false,15.2,17.6,16.5,3
"NHSC",119,"2026-03-04T11:00:02.511Z",false,15,18,16.4,2
"SLSC",52,"2026-03-04T11:00:02.511Z",false,15,18,16.4,2
"SSSC",105,"2026-03-04T11:00:02.511Z",false,15,18,16.4,2
"WSSC",32,"2026-03-04T11:00:02.511Z",false,15.2,17.6,16.5,3
"ZSSC",31,"2026-03-04T11:00:02.511Z",false,15.2,17.6,16.5,3
"LKSC",47,"2026-03-04T11:00:02.511Z",false,15.2,17.6,16.5,3
"TYSC",77,"2026-03-04T11:00:02.511Z",false,15.9,21.5,18.1,2
"SCSC",59,"2026-03-04T11:00:02.511Z",false,15.2,17.6,16.5,3
"NGSC",84,"2026-03-04T11:00:02.511Z",false,15,18,16.4,2
"PQFN",32,"2026-03-04T11:00:02.511Z",false,15,18,16.4,2
"CMSC",47,"2026-03-04T11:00:02.511Z",false,14.7,21.4,17.3,2
"NTSC",79,"2026-03-04T11:00:02.511Z",false,14.7,21.4,17.3,2
"RFFN",33,"2026-03-04T11:00:02.511Z",false,15,18,16.4,2
"ZBSC",52,"2026-03-04T11:00:02.511Z",false,16.8,22.5,18.8,2
"BTSC",32,"2026-03-04T11:15:02.402Z",false,15,18,16.4,2
"DTSC",66,"2026-03-04T11:15:02.402Z",false,15.2,17.6,16.5,3
"JJSC",117,"2026-03-04T11:15:02.402Z",false,15.2,17.6,16.5,3
"NHSC",117,"2026-03-04T11:15:02.402Z",false,15,18,16.4,2
"SLSC",60,"2026-03-04T11:15:02.402Z",false,15,18,16.4,2
"SSSC",89,"2026-03-04T11:15:02.402Z",false,15,18,16.4,2
"WSSC",47,"2026-03-04T11:15:02.402Z",false,15.2,17.6,16.5,3
"ZSSC",42,"2026-03-04T11:15:02.402Z",false,15.2,17.6,16.5,3
"LKSC",52,"2026-03-04T11:15:02.402Z",false,15.2,17.6,16.5,3
"TYSC",78,"2026-03-04T11:15:02.402Z",false,15.9,21.5,18.1,2
"SCSC",56,"2026-03-04T11:15:02.402Z",false,15.2,17.6,16.5,3
"NGSC",86,"2026-03-04T11:15:02.402Z",false,15,18,16.4,2
"PQFN",35,"2026-03-04T11:15:02.402Z",false,15,18,16.4,2
"CMSC",52,"2026-03-04T11:15:02.402Z",false,14.7,21.4,17.3,2
"NTSC",76,"2026-03-04T11:15:02.402Z",false,14.7,21.4,17.3,2
"RFFN",32,"2026-03-04T11:15:02.402Z",false,15,18,16.4,2
"ZBSC",57,"2026-03-04T11:15:02.402Z",false,16.8,22.5,18.8,2
"BTSC",38,"2026-03-04T11:30:02.304Z",false,15,18,16.4,2
"DTSC",75,"2026-03-04T11:30:02.304Z",false,15.2,17.6,16.5,3
"JJSC",111,"2026-03-04T11:30:02.304Z",false,15.2,17.6,16.5,3
"NHSC",110,"2026-03-04T11:30:02.304Z",false,15,18,16.4,2
"SLSC",63,"2026-03-04T11:30:02.304Z",false,15,18,16.4,2
"SSSC",72,"2026-03-04T11:30:02.304Z",false,15,18,16.4,2
"WSSC",51,"2026-03-04T11:30:02.304Z",false,15.2,17.6,16.5,3
"ZSSC",42,"2026-03-04T11:30:02.304Z",false,15.2,17.6,16.5,3
"LKSC",55,"2026-03-04T11:30:02.304Z",false,15.2,17.6,16.5,3
"TYSC",65,"2026-03-04T11:30:02.304Z",false,15.9,21.5,18.1,2
"SCSC",53,"2026-03-04T11:30:02.304Z",false,15.2,17.6,16.5,3
"NGSC",80,"2026-03-04T11:30:02.304Z",false,15,18,16.4,2
"PQFN",35,"2026-03-04T11:30:02.304Z",false,15,18,16.4,2
"CMSC",55,"2026-03-04T11:30:02.304Z",false,14.7,21.4,17.3,2
"NTSC",75,"2026-03-04T11:30:02.304Z",false,14.7,21.4,17.3,2
"RFFN",37,"2026-03-04T11:30:02.304Z",false,15,18,16.4,2
"BTSC",50,"2026-03-04T11:45:02.379Z",false,15,18,16.4,2
"DTSC",74,"2026-03-04T11:45:02.379Z",false,15.2,17.6,16.5,3
"JJSC",118,"2026-03-04T11:45:02.379Z",false,15.2,17.6,16.5,3
"NHSC",106,"2026-03-04T11:45:02.379Z",false,15,18,16.4,2
"SLSC",56,"2026-03-04T11:45:02.379Z",false,15,18,16.4,2
"SSSC",63,"2026-03-04T11:45:02.379Z",false,15,18,16.4,2
"WSSC",46,"2026-03-04T11:45:02.379Z",false,15.2,17.6,16.5,3
"ZSSC",45,"2026-03-04T11:45:02.379Z",false,15.2,17.6,16.5,3
"LKSC",55,"2026-03-04T11:45:02.379Z",false,15.2,17.6,16.5,3
"TYSC",67,"2026-03-04T11:45:02.379Z",false,15.9,21.5,18.1,2
"SCSC",51,"2026-03-04T11:45:02.379Z",false,15.2,17.6,16.5,3
"NGSC",88,"2026-03-04T11:45:02.379Z",false,15,18,16.4,2
"PQFN",34,"2026-03-04T11:45:02.379Z",false,15,18,16.4,2
"CMSC",55,"2026-03-04T11:45:02.379Z",false,14.7,21.4,17.3,2
"NTSC",71,"2026-03-04T11:45:02.379Z",false,14.7,21.4,17.3,2
"RFFN",29,"2026-03-04T11:45:02.379Z",false,15,18,16.4,2
"ZBSC",56,"2026-03-04T11:45:02.379Z",false,16.8,22.5,18.8,2
"BTSC",49,"2026-03-04T12:00:02.454Z",false,15,18,16.4,2
"DTSC",74,"2026-03-04T12:00:02.454Z",false,15.2,17.6,16.5,3
"JJSC",109,"2026-03-04T12:00:02.454Z",false,15.2,17.6,16.5,3
"NHSC",93,"2026-03-04T12:00:02.454Z",false,15,18,16.4,2
"SLSC",55,"2026-03-04T12:00:02.454Z",false,15,18,16.4,2
"SSSC",63,"2026-03-04T12:00:02.454Z",false,15,18,16.4,2
"WSSC",46,"2026-03-04T12:00:02.454Z",false,15.2,17.6,16.5,3
"ZSSC",44,"2026-03-04T12:00:02.454Z",false,15.2,17.6,16.5,3
"LKSC",54,"2026-03-04T12:00:02.454Z",false,15.2,17.6,16.5,3
"TYSC",57,"2026-03-04T12:00:02.454Z",false,15.9,21.5,18.1,2
"SCSC",31,"2026-03-04T12:00:02.454Z",false,15.2,17.6,16.5,3
"NGSC",87,"2026-03-04T12:00:02.454Z",false,15,18,16.4,2
"PQFN",31,"2026-03-04T12:00:02.454Z",false,15,18,16.4,2
"CMSC",54,"2026-03-04T12:00:02.454Z",false,14.7,21.4,17.3,2
"NTSC",64,"2026-03-04T12:00:02.454Z",false,14.7,21.4,17.3,2
"RFFN",29,"2026-03-04T12:00:02.454Z",false,15,18,16.4,2
"ZBSC",64,"2026-03-04T12:00:02.454Z",false,16.8,22.5,18.8,2
"BTSC",48,"2026-03-04T12:15:02.268Z",false,15,18,16.4,2
"DTSC",68,"2026-03-04T12:15:02.268Z",false,15.2,17.6,16.5,3
"JJSC",106,"2026-03-04T12:15:02.268Z",false,15.2,17.6,16.5,3
"NHSC",85,"2026-03-04T12:15:02.268Z",false,15,18,16.4,2
"SLSC",49,"2026-03-04T12:15:02.268Z",false,15,18,16.4,2
"SSSC",57,"2026-03-04T12:15:02.268Z",false,15,18,16.4,2
"WSSC",45,"2026-03-04T12:15:02.268Z",false,15.2,17.6,16.5,3
"ZSSC",38,"2026-03-04T12:15:02.268Z",false,15.2,17.6,16.5,3
"LKSC",60,"2026-03-04T12:15:02.268Z",false,15.2,17.6,16.5,3
"TYSC",56,"2026-03-04T12:15:02.268Z",false,15.9,21.5,18.1,2
"SCSC",6,"2026-03-04T12:15:02.268Z",false,15.2,17.6,16.5,3
"NGSC",82,"2026-03-04T12:15:02.268Z",false,15,18,16.4,2
"PQFN",27,"2026-03-04T12:15:02.268Z",false,15,18,16.4,2
"CMSC",60,"2026-03-04T12:15:02.268Z",false,14.7,21.4,17.3,2
"NTSC",61,"2026-03-04T12:15:02.268Z",false,14.7,21.4,17.3,2
"RFFN",28,"2026-03-04T12:15:02.268Z",false,15,18,16.4,2
"ZBSC",54,"2026-03-04T12:15:02.268Z",false,16.8,22.5,18.8,2
"BTSC",39,"2026-03-04T12:30:02.110Z",false,15,18,16.4,2
"DTSC",68,"2026-03-04T12:30:02.110Z",false,15.2,17.6,16.5,3
"JJSC",98,"2026-03-04T12:30:02.110Z",false,15.2,17.6,16.5,3
"NHSC",82,"2026-03-04T12:30:02.110Z",false,15,18,16.4,2
"SLSC",47,"2026-03-04T12:30:02.110Z",false,15,18,16.4,2
"SSSC",61,"2026-03-04T12:30:02.110Z",false,15,18,16.4,2
"WSSC",49,"2026-03-04T12:30:02.110Z",false,15.2,17.6,16.5,3
"ZSSC",39,"2026-03-04T12:30:02.110Z",false,15.2,17.6,16.5,3
"LKSC",62,"2026-03-04T12:30:02.110Z",false,15.2,17.6,16.5,3
"TYSC",57,"2026-03-04T12:30:02.110Z",false,15.9,21.5,18.1,2
"SCSC",6,"2026-03-04T12:30:02.110Z",false,15.2,17.6,16.5,3
"NGSC",72,"2026-03-04T12:30:02.110Z",false,15,18,16.4,2
"PQFN",33,"2026-03-04T12:30:02.110Z",false,15,18,16.4,2
"CMSC",62,"2026-03-04T12:30:02.110Z",false,14.7,21.4,17.3,2
"NTSC",51,"2026-03-04T12:30:02.110Z",false,14.7,21.4,17.3,2
"RFFN",23,"2026-03-04T12:30:02.110Z",false,15,18,16.4,2
"BTSC",42,"2026-03-04T12:45:01.894Z",false,15,18,16.4,2
"DTSC",64,"2026-03-04T12:45:01.894Z",false,15.2,17.6,16.5,3
"JJSC",105,"2026-03-04T12:45:01.894Z",false,15.2,17.6,16.5,3
"NHSC",77,"2026-03-04T12:45:01.894Z",false,15,18,16.4,2
"SLSC",47,"2026-03-04T12:45:01.894Z",false,15,18,16.4,2
"SSSC",67,"2026-03-04T12:45:01.894Z",false,15,18,16.4,2
"WSSC",52,"2026-03-04T12:45:01.894Z",false,15.2,17.6,16.5,3
"ZSSC",28,"2026-03-04T12:45:01.894Z",false,15.2,17.6,16.5,3
"LKSC",50,"2026-03-04T12:45:01.894Z",false,15.2,17.6,16.5,3
"TYSC",60,"2026-03-04T12:45:01.894Z",false,15.9,21.5,18.1,2
"SCSC",0,"2026-03-04T12:45:01.894Z",false,15.2,17.6,16.5,3
"NGSC",63,"2026-03-04T12:45:01.894Z",false,15,18,16.4,2
"PQFN",32,"2026-03-04T12:45:01.894Z",false,15,18,16.4,2
"CMSC",50,"2026-03-04T12:45:01.894Z",false,14.7,21.4,17.3,2
"NTSC",63,"2026-03-04T12:45:01.894Z",false,14.7,21.4,17.3,2
"RFFN",19,"2026-03-04T12:45:01.894Z",false,15,18,16.4,2
"BTSC",32,"2026-03-04T13:00:02.662Z",false,15,18,16.4,2
"DTSC",72,"2026-03-04T13:00:02.662Z",false,15.2,17.6,16.5,3
"JJSC",105,"2026-03-04T13:00:02.662Z",false,15.2,17.6,16.5,3
"NHSC",80,"2026-03-04T13:00:02.662Z",false,15,18,16.4,2
"SLSC",41,"2026-03-04T13:00:02.662Z",false,15,18,16.4,2
"SSSC",72,"2026-03-04T13:00:02.662Z",false,15,18,16.4,2
"WSSC",51,"2026-03-04T13:00:02.662Z",false,15.2,17.6,16.5,3
"ZSSC",28,"2026-03-04T13:00:02.662Z",false,15.2,17.6,16.5,3
"LKSC",51,"2026-03-04T13:00:02.662Z",false,15.2,17.6,16.5,3
"TYSC",45,"2026-03-04T13:00:02.662Z",false,15.9,21.5,18.1,2
"SCSC",0,"2026-03-04T13:00:02.662Z",false,15.2,17.6,16.5,3
"NGSC",67,"2026-03-04T13:00:02.662Z",false,15,18,16.4,2
"PQFN",29,"2026-03-04T13:00:02.662Z",false,15,18,16.4,2
"CMSC",51,"2026-03-04T13:00:02.662Z",false,14.7,21.4,17.3,2
"NTSC",66,"2026-03-04T13:00:02.662Z",false,14.7,21.4,17.3,2
"RFFN",20,"2026-03-04T13:00:02.662Z",false,15,18,16.4,2
"ZBSC",54,"2026-03-04T13:00:02.662Z",false,16.8,22.5,18.8,2
"BTSC",27,"2026-03-04T13:15:02.585Z",false,15,18,16.4,2
"DTSC",73,"2026-03-04T13:15:02.585Z",false,15.2,17.6,16.5,3
"JJSC",96,"2026-03-04T13:15:02.585Z",false,15.2,17.6,16.5,3
"NHSC",84,"2026-03-04T13:15:02.585Z",false,15,18,16.4,2
"SLSC",40,"2026-03-04T13:15:02.585Z",false,15,18,16.4,2
"SSSC",70,"2026-03-04T13:15:02.585Z",false,15,18,16.4,2
"WSSC",51,"2026-03-04T13:15:02.585Z",false,15.2,17.6,16.5,3
"ZSSC",25,"2026-03-04T13:15:02.585Z",false,15.2,17.6,16.5,3
"LKSC",50,"2026-03-04T13:15:02.585Z",false,15.2,17.6,16.5,3
"TYSC",39,"2026-03-04T13:15:02.585Z",false,15.9,21.5,18.1,2
"SCSC",0,"2026-03-04T13:15:02.585Z",false,15.2,17.6,16.5,3
"NGSC",79,"2026-03-04T13:15:02.585Z",false,15,18,16.4,2
"PQFN",22,"2026-03-04T13:15:02.585Z",false,15,18,16.4,2
"CMSC",50,"2026-03-04T13:15:02.585Z",false,14.7,21.4,17.3,2
"NTSC",53,"2026-03-04T13:15:02.585Z",false,14.7,21.4,17.3,2
"RFFN",17,"2026-03-04T13:15:02.585Z",false,15,18,16.4,2
"ZBSC",55,"2026-03-04T13:15:02.585Z",false,16.8,22.5,18.8,2
"BTSC",24,"2026-03-04T13:30:02.379Z",false,15,18,16.4,2
"DTSC",64,"2026-03-04T13:30:02.379Z",false,15.2,17.6,16.5,3
"JJSC",83,"2026-03-04T13:30:02.379Z",false,15.2,17.6,16.5,3
"NHSC",73,"2026-03-04T13:30:02.379Z",false,15,18,16.4,2
"SLSC",29,"2026-03-04T13:30:02.379Z",false,15,18,16.4,2
